created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment,topic_label
2020-11-02T21:07:47Z,Mississippi,@colleenjenk Anyone that supports Biden is anti-American. Plain and simple.,Twitter Web App,62,en,0,0,False,43,115,0,726,1891,@user anyone that support biden is anti-american . plain and simple .,8,'false',,,6
2020-11-16T09:31:43Z,Texas,"@DanScavino @realDonaldTrump “You won’t be safe in Joe Biden’s America” 

LITERALLY SHOWS FOOTAGE FROM DONALD TRUMP’S AMERICA. 

Moron",Twitter for iPhone,105,en,0,0,False,24,295,0,2509,3222,@user @user “ you wo n't be safe in joe biden 's america ” literally shows footage from donald trump's america . moron,8,'no verdict',,,5
2020-10-18T10:38:15Z,Texas,Trump Supporter Hospitalized By Black Lives Matter Thugs At Women’s March https://t.co/vj4wbc9r58,Twitter for iPhone,97,en,0,0,False,3793,4221,3,1651,1458,trump supporter hospitalized by black lives matter thugs at women 's march httpurl,8,False,,,22
2021-04-08T16:02:07Z,Arkansas,@Iraqveteran8888 He is throwing his people a bone. Ghost guns don't mean shit and friend to friend sales will never stop.  Duck biden,Twitter for Android,116,en,0,0,False,17,72,0,95,60,@user he is throwing his people a bone . ghost gun do n't mean shit and friend to friend sale will never stop . duck biden,8,'no verdict',,,-1
2020-10-04T20:00:58Z,Louisiana,"Trump declares ‘I get it,’ then briefly leaves hospital https://t.co/i5vClrmAdY via @mercnews",Twitter for iPhone,93,en,0,0,False,82,301,0,4236,8817,"trump declares ‘ i get it , ' then briefly leaf hospital httpurl via @user",3,'true',,,4
2020-08-16T12:48:58Z,Washington,"@JaniceTXBlessed There have been many far left wing nuts posting videos of “vets” protesting, but they look fake. Like a few others have said, bots.  I am a Navy Vet, voted for President Trump in 2016, and will again this November! My parents/brothers/son/dil all voting Trump!",Twitter for iPhone,260,en,0,0,False,3150,3804,2,2781,15032,"@user there have been many far left wing nut posting video of “ vet ” protesting , but they look fake . like a few others have said , bot . i am a navy vet , voted for president trump in 2016 , and will again this november ! my parent / brother / son / dil all voting trump !",7,no verdict,,,-1
2020-09-08T07:12:39Z,Georgia,Why Trump’s Troubadour Has Turned Against Him | NowThis https://t.co/Qx62usEo7R via @YouTube,Twitter Web App,92,en,0,0,False,1670,3194,4,8807,9949,why trump 's troubadour has turned against him | nowthis httpurl via @user,1,no verdict,,,4
2020-09-01T15:21:06Z,Arkansas,Mizz Twerksum / Stage 3 / Trump stroke all trending. Guess which one I read about first.,Twitter Web App,88,en,1,0,False,1572,994,17,104466,129,mizz twerksum / stage 3 / trump stroke all trending . guess which one i read about first .,3,'no verdict',,,-1
2021-04-25T14:07:13Z,Wisconsin,Trump-loving insurrectionist couple arrested for attacking Capitol police after leaving evidence all over Facebook https://t.co/ARs9fTsv7Z,Twitter Web App,138,en,0,0,False,172,1128,6,10205,89,trump-loving insurrectionist couple arrested for attacking capitol police after leaving evidence all over facebook httpurl,8,'true',,,25
2020-07-26T02:42:33Z,Minnesota,@GOPLeader Pandering to the Super Religious Trump again?,Twitter for Android,45,en,0,0,False,255,733,3,21175,19776,@user pandering to the super religious trump again ?,3,No verdict,,,20
2020-10-27T00:25:06Z,Arizona,Trump campaign put on notice after videotaping Philadelphia voters at ballot boxes https://t.co/ocxStvf91G,Twitter for Android,106,en,1,1,False,0,2,0,34,73,trump campaign put on notice after videotaping philadelphia voter at ballot box httpurl,3,'true',,,-1
2021-05-05T21:44:42Z,Texas,YES! Facebook’s Oversight Board upheld the social network’s decision to ban Trump https://t.co/iCSAhvwGSB,Twitter Web App,105,en,0,1,False,1577,3374,22,29099,25120,yes ! facebook 's oversight board upheld the social network 's decision to ban trump httpurl,2,'true',,,-1
2020-11-06T15:25:30Z,Oklahoma,"@AshHultman ""I'd actually like to go back to the old times of Tudor England. I'd put their heads on pikes, right, I'd put them at the two corners of the White House as a warning to federal bureaucrats, you either get with the programme or you're gone.""

https://t.co/nr3EDEbgiC",Twitter Web App,265,en,4,3,False,12132,5691,216,51569,116226,"@user "" i 'd actually like to go back to the old time of tudor england . i 'd put their head on pike , right , i 'd put them at the two corner of the white house a a warning to federal bureaucrat , you either get with the programme or you 're gone . "" httpurl",10,True,,,-1
2021-02-26T06:49:22Z,Maine,Screw Joe Biden. Screw Republicans. Screw Democrats.,Twitter for iPhone,52,en,2,0,False,484,1521,5,25643,57898,screw joe biden . screw republicans . screw democrats .,8,'no verdict',,,32
2020-08-03T22:06:15Z,Georgia,Watch this. #trump is absolutely clueless. And president of the United States. Which is frightening. #Covid_19 #VoteHimOut https://t.co/GZ0uGSO2Li,Twitter for iPhone,122,en,1,0,True,92,230,3,2069,9418,watch this . #trump is absolutely clueless . and president of the united states . which is frightening . #covid_19 #votehimout httpurl,7,'no verdict',,,13
2021-02-07T19:37:46Z,Texas,@wthot @newsbreakApp Leve politics out of this. Replace Trump Level with something along the lines of a Star Wars antagonist.,Twitter for Android,104,en,0,0,False,5,203,0,71,3210,@user @user leve politics out of this . replace trump level with something along the line of a star wars antagonist .,7,True,,,0
2021-05-03T23:53:08Z,Alabama,Biden is not cognitively unimpaired.,Twitter Web App,36,en,0,0,False,19,115,0,440,13,biden is not cognitively unimpaired .,2,'true',,,-1
2020-09-20T14:54:53Z,Illinois,"Does anyone else not care about the next supreme court justice? They are political appointments

Plus many of the conserves on the supreme court do not even like trump",Twitter Web App,167,en,3,0,False,8850,6442,39,183627,189644,does anyone else not care about the next supreme court justice ? they are political appointment plus many of the conserve on the supreme court do not even like trump,7,'true',,,7
2021-03-17T06:47:30Z,Montana,The tax break on college debt cancellations in the COVID-19 relief package signed last week by President Biden has removed a potential roadblock to forgiving student loan debt: taxes. https://t.co/UZWshrxU2F,SocialNewsDesk,207,en,1,1,False,36391,842,573,96528,766,the tax break on college debt cancellation in the covid - 19 relief package signed last week by president biden ha removed a potential roadblock to forgiving student loan debt : tax . httpurl,2,'true',,,-1
2020-08-03T20:25:51Z,North Carolina,"@senrobportman @IvankaTrump @SecretarySonny @realDonaldTrump Trump’s Retreat From Germany Is a Victory for Putin
Ignoring Putin bounties is treasonous
Cowardly silence from #TrumpSenateCowards",Twitter Web App,131,en,3,0,False,228,182,3,28304,21886,@user @user @user @user trump 's retreat from germany is a victory for putin ignoring putin bounty is treasonous cowardly silence from #trumpsenatecowards,8,False,,,17
2021-03-26T13:48:22Z,Pennsylvania,"‘Mr. Biden, Why Are You A Total Loser?’ Asks New White House Reporter Ronald Crump https://t.co/aKInw0bwEe via @TheBabylonBee",Twitter Web App,125,en,0,0,False,744,2329,0,34455,50788,"‘ mr . biden , why are you a total loser ? ' asks new white house reporter ronald crump httpurl via @user",7,False,,,2
2020-11-15T15:56:56Z,Vermont,"""An unusual path to a Trump election win; French politician calls out Biden’s ties to China | NTD"" on YouTube https://t.co/p70wiIyyTp",Twitter for Android,133,en,1,1,False,913,2686,81,29995,9234,""" an unusual path to a trump election win ; french politician call out biden 's tie to china | ntd "" on youtube httpurl",3,No verdict,,,21
2020-11-18T13:09:48Z,Nevada,@711Clr @TheView @50cent @nicholaspinnock @ABCNetwork @ForLife_ABC He admited he was wrong amd has changed something Trump will never do he's too busy trying to steal election while America is dying at a rapid rate,Twitter for Android,147,en,3,0,False,2264,4998,5,192063,247580,@user @user @user @user @user @user he admited he wa wrong amd ha changed something trump will never do he 's too busy trying to steal election while america is dying at a rapid rate,8,'false',,,-1
2020-12-22T20:52:30Z,Virginia,The U.S. Supreme Court previously ruled that President Donald Trump’s attempt to end DACA in 2017 was unlawful. https://t.co/4oRQVrHhWV,SocialNewsDesk,135,en,1,0,False,125630,1055,874,133119,2751,the u . s . supreme court previously ruled that president donald trump 's attempt to end daca in 2017 wa unlawful . httpurl,2,True,,,7
2020-10-09T06:04:24Z,South Dakota,"@Pontifex But you said to Donald Trump that he is not a Christian why did you say that? You see christianity, is just a cover up our personal hatred to another.",Twitter for Android,150,en,7,2,False,4894,3719,0,2088,1932,"@user but you said to donald trump that he is not a christian why did you say that ? you see christianity , is just a cover up our personal hatred to another .",8,False,,,20
2020-11-25T08:11:29Z,Ohio,@GeriBAnderson Absolutely NO loyalty in the trump family!!!!,Twitter for iPhone,45,en,1,0,False,2377,3445,4,45741,106682,@user absolutely no loyalty in the trump family ! ! !,8,'no verdict',,,-1
2020-11-06T14:32:07Z,Ohio,Wouldn’t you just LOVE to be in the same room as trump right now?,Twitter for iPhone,65,en,0,0,False,545,391,8,50035,86738,would n't you just love to be in the same room a trump right now ?,7,'no verdict',,,-1
2021-04-05T11:22:16Z,Massachusetts,"@WentzFutureHOF @RawMixedNuts @BerniceKing https://t.co/Q7ujm6bXov

 your examples are off...

Again: explain to me how -- hypothetically -- Wyoming's polls were NOT a means of suppressing the Biden vote 

Though there IS an argument for not allowing public polls, there's NO evidence the pollsters conspired against Trump",Twitter Web App,279,en,0,0,False,82,101,3,605,403,"@user @user @user httpurl your example are off ... again : explain to me how - - hypothetically - - wyoming 's poll were not a mean of suppressing the biden vote though there is an argument for not allowing public poll , there 's no evidence the pollster conspired against trump",7,'no verdict',,,-1
2020-11-17T15:17:03Z,North Dakota,"Under the oppressive hand of a potential Biden/Harris administration, The Great Reset's compliance experiment will continue and thrive. Will we surrender and obey?

https://t.co/TqHhKWGXPK",Twitter Web App,188,en,0,0,False,78,141,3,8184,1031,"under the oppressive hand of a potential biden / harris administration , the great reset 's compliance experiment will continue and thrive . will we surrender and obey ? httpurl",7,'false',,,-1
2020-11-26T00:17:33Z,Arizona,"Pardon me

Congressman Douchebag says Trump should pardon himself - he's a Radical Right Nazi 

https://t.co/vYsxb08QAk",Twitter Web App,119,en,0,0,False,5414,4489,68,18562,6961,pardon me congressman douchebag say trump should pardon himself - he 's a radical right nazi httpurl,8,'no verdict',,,24
2020-10-21T08:25:57Z,South Dakota,"It says something about the people who work in Silicon Valley when they're all in cahoots to cover up Hunter Biden's laptop story.

Kinda makes you wonder how many of them do the same things that Hunter Biden does in their own private lives.",TweetDeck,241,en,7,1,False,10712,10905,335,44438,12253,it say something about the people who work in silicon valley when they 're all in cahoot to cover up hunter biden 's laptop story . kinda make you wonder how many of them do the same thing that hunter biden doe in their own private life .,7,'False',,,-1
2020-09-28T15:31:08Z,Kansas,"@AngrierWHStaff I’m getting confused. Is trump broke? Is so, $750 might be right. Is he rich? If so, $750 is appalling. Either he’s a liar or a criminal. The difference matters",Twitter for iPhone,160,en,0,0,False,21,113,0,3151,1049,"@user i 'm getting confused . is trump broke ? is so , $ 750 might be right . is he rich ? if so , $ 750 is appalling . either he 's a liar or a criminal . the difference matter",7,'no verdict',,,10
